Carl Childers,7295004,10-07-2000,2,69,17,30,40,39,95,79,87,56,71,73,45,35,34,98,26,24,53,45,27,11,3,0,20
Ruby Banks,6965028,24-05-2005,1,55,20,34,7,33,62
Lakia Hickman,2083183,20-06-2002,2,55,37,93,93,56,40,11,66,77,30,27,53,30,81,100,21,66,1,42,49,12,85
Francisco Armijo,4376246,03-04-2000,2,25,41,48,96,81,52,42,21,75
Letha Cisneros,4974932,01-02-2003,2,50,3,81,95,94,23,27,65,35,48,49,96,85,78,94,55,12,49,3,27,14
Jimmy Mercer,2245957,23-03-2000,2,26,65,32,37,2,19,64,59,67,3,7,10,99,64
Beatrice Mercer,3711557,19-01-2004,1,10,39,59,48,99,30,82,84,90,2,28,60,65,58,36,70,22,1
Timothy Turner,7147635,10-10-2001,1,28,57,43,30,44
Matthew Spann,2477014,28-01-2002,1,93,0,13,41,69,99,37,95,33,61,19,98,58,43,1,31
Anthony Graham,1931095,10-01-2004,2,30,71,57,99,11,26,22,48,78,75,60,1,2,94,98,84,73,61,95,32
Beth Hauff,9861859,14-02-2003,1,87,9,95,27,76,73,37
Pauline Jodway,3024471,20-12-2001,1,6,64,85,18,70,30,3,26,69,86,15,35,64,85,17,79
Alfonso Garduno,9093958,14-07-2003,1,62,9,72,20,14,68,48,66,57,83,15,46,22,32,80,98,39,19
Linda Mcdermott,2132257,29-08-2003,2,39,92,53,99,76,54,36,97,95,95,96,29
Melinda Powell,6380424,04-03-2000,1,34,25,2,23,21,12,46,65,54
Irene Bryce,4449298,27-05-2002,2,52,36,24,26,17,93,8
Deborah Fernandez,1543675,02-01-2004,1,89,94,81,46,95,8,7,18,23,49,48,92,82,59,19,52,29,22,62,76
Leroy Cockrell,9328849,19-09-2003,2,61,15,98,52,48,10,64,18,43,39,99,8,45,48,67
Troy Bosak,6233730,22-03-2001,1,63,75,47,89,56,15,98,59,37,63
James Lawrence,5312984,07-02-2003,1,11,99,24,93,98,34,14,89,100,100,57,12,98,99,61,34
Anthony Olivera,3072650,13-12-2002,2,25,92,10,32,69,100,15,83,78,28,65,78,40,70
Doris Toti,4499782,15-08-2001,1,8,65,31,57,61,2,4,0,99,20,54,98,80,87,92,0,40
Fred Shockey,6311660,15-03-2002,1,10,5,35,48,69,8,96
Shannon Pelote,7886586,14-02-2000,2,54,51,0,84,95,2
Gregory Dahlin,4670710,23-07-2000,2,66,41,89,1,29,77,87,70,53,21,83,38,13,34,55,50
Herbert Mcquade,5800304,02-07-2001,1,12,98,45,73,6,68,48,22,26
Dorothy Kepler,7981442,23-09-2000,2,94,13,80,69,7,67,76,70,56,78,64,37
Tracey Townsend,2781269,27-02-2002,2,17,14,93,15,82
Chris Griffeth,8239508,02-07-2001,1,85,26,78,33,38,72,49,2,53,39,73,58
Robyn Underwood,7650723,08-03-2002,2,26,69,16,7,5,67,4,43,10,3,35,30,78,40,43,91,48,56,47
Steve Holtzclaw,7501825,20-02-2002,2,99,21,2,34,70,43,69,34,0,28,38,44,66,40,28,82,30
Diana Soland,5632590,30-02-2002,1,93,55,85,46,24,24,60,35,36
Jo Manning,2437668,04-06-2003,2,57,25,19,8,65,21,46,87
Brian Schoppert,9844223,16-03-2001,2,71,52,3,19,45,55,33,34,86,69,98,25,89,95,67,38,7,61,14,44,59
Lacey Dobbin,8581118,08-09-2000,1,50,77,3,62,10,84,26,61,46,48,80,42,57,84,24,35
Terry Sandoval,8608924,30-08-2002,2,73,50,31,72,81,9,49,96,56,21,38,44,6,62
Manuel Obermiller,1011012,20-05-2001,2,84,76,99,12,8,92
Mandy Ramos,6701456,26-10-2004,1,14,36,40,55,41,9
David Johnson,7362435,07-05-2000,2,71,1,76,15,40,93,75,86,26,52,20,55,16,97,92,46,10,34,11,6,19,55,68
Charles Johnson,5201738,11-09-2005,2,26,47,84,63,15,39,28,14
Randy Taylor,6123527,21-03-2005,2,9,74,47,78,49,1,77
Trudy Sullivan,2220296,14-09-2003,1,84,0,28,92,39,21,80,29,72,11,67,31,42,57,17,80,40,77,97,98,39,83
Thomas Gerard,9970385,25-07-2005,1,34,69,59,60,26,54,12,13,11
Russell Mcdonald,9511901,04-09-2004,2,11,82,22,88,41,98,10,12,56,54,62,22,100,42,68,12,25,45,9
Edward Pittsley,9812485,09-03-2001,1,58,85,57,9,43,27,64,35,49,41,9,79,62,38,36,78,72,76
Jim Watts,6095274,13-08-2001,1,19,43,83,91,14,30,83,19,71,30,66,64,0,91,7,58,65,33,49,25,60,80,88,91
David Render,6316539,10-08-2001,2,55,83,67,23,40,92,22,97,66,84,54,72,84,20,66,81
Livia Tirk,7782203,26-09-2005,1,2,13,3,56,83,28,98,40,33,69
Carol Wood,8726989,01-10-2004,1,88,43,30,1,31,9
John Fritz,2589088,05-03-2005,2,66,38,50,95,4,27,22,46,50,50,99,86,40,70,59,43,24,98
Shelley Leslie,6660319,08-11-2002,1,38,85,37,76,96,87,49,54,51,87,44,18,49,97,72,2,44,92,92,67,47
David Padilla,8127957,17-01-2000,1,92,65,47,98,96,32,72,81,62,6,45,74,76,88,17,71,81,58,65,16,29,52,54
Alexander Smith,8118956,13-01-2005,1,70,95,14,87,83,17,25,98,45,63,33,62,89,65,100,11,69
Ruben Gillaspie,3521277,29-12-2002,2,70,57,9,69,34,4,41,16,76,94,40,20,63,6,26
Nancy Law,9839777,18-11-2000,1,29,3,40,54,36,11,32,82,50,40,67,36
Michael Caldwell,7434150,18-07-2004,1,29,97,71,28,69,27,69,29,5,46,28,62,11,24,24,67,33,70,53,95,35,75,74,5
Chris Pate,9769216,19-07-2005,2,95,18,54,77,92,56,19,41,16,71,13,71,45,1,6,26,46,55,18,3,27,5
Ron Thomas,1067402,22-05-2000,1,42,16,86,48,41,82,59,96,86
William Taylor,1358447,16-11-2003,2,87,44,75,26,4,30,49,91,33,16,75,62,24
Lisa George,7140232,07-08-2001,2,29,52,66,0,4,69,87,93,55,81,64,31,39,53,8,75,35,95,88,78,34
Rene Ugalde,4380209,08-06-2002,2,51,7,11,19,40,81
Chris Kirschner,8369745,27-03-2002,2,63,32,3,36,51,1,36,10,64,55,14,19,2,61,47
Angela Poteet,9924371,10-08-2002,1,7,41,21,86,63,39,58,25,34,17,28
Elsie Buza,8129356,10-04-2000,2,60,27,41,60,68,88,100,43,100,66,4,10,18
Lyn Williams,6235224,12-05-2005,1,76,4,14,95,89,87,66,49,51,81,93,38,100,20,54,46,94,81,84,46,94,36
Thomas Laskin,3080087,04-03-2003,1,30,11,9,62,18,76,38,83,43,68,50,37,20,1,44,52,49,2,53,92,1
Patricia Ornelas,5366481,08-08-2000,1,69,43,26,21,12,37,32,54,47,72,60,72,43,16,21,95,60,82,19,0,6,12,50
Renee Burnette,4275197,03-05-2000,1,76,87,93,2,30,98,82,97,70,88,94,97,79,1,68,31,87,81,71,96,69
Alexia Bollinger,5888415,04-02-2005,2,43,70,24,27,35,21,87
Alan Swafford,8577419,06-12-2001,2,62,12,100,14,95,16,3,24,41,66
Cami Wade,6207547,20-07-2003,2,49,24,46,88,73,32,21,2,38,7,88
Eleanor Kader,8731729,24-01-2005,2,68,74,78,67,7,44,83,12,74,35,97,11,52,86,86,27,58,94,17,64,52
Gerardo Kwok,3221018,16-04-2005,2,71,46,84,29,87,44,88,35,84,92,29,30,9,77,80,80,28
Patricia Nicholson,9345325,28-10-2000,1,10,0,54,22,6,17,22,6,58,6,48,10,32,24,81,22,87,77,36,86,72,5,1,40,98
Nancy Large,2567444,04-11-2002,1,7,58,44,12,73,97,48,90,45,64,14,95
Juanita Sibley,8639877,30-03-2001,1,96,77,29,44,59,11,77,72,68,13,95,73,39,18,12,21
Patricia Mendoza,3860495,05-06-2005,1,67,87,21,54,14,4,31,89,29,100,10,65,25,98,39,38,54,84,29,77
Quentin Jordan,2827460,03-10-2003,1,89,89,21,59,64,55,42,40,37,71,44,44,16,68,93,21,2,90,66,27,100,81
Don Stahlhut,1652099,01-03-2003,2,45,30,16,63,85,72,71,6,33,15,26
June Rollins,7030135,25-05-2005,1,15,27,67,75,14,85,53,81,47,91,66,23,25,41,66
Alison Lake,9297334,06-03-2002,1,95,94,6,31,81,8,83,36,47,50,74,6,29,52,92,91,24,20,62,19,23,35,32,94,57
Robert Staley,9802091,31-12-2004,2,7,47,97,59,2,89,67,0,28,92,57,54,18,13,72,65,10,15,14,19,87,100,34,34
Cynthia Hawes,2163114,18-11-2003,2,22,63,52,89,49,85,86,3,79,19,34,30,63,70
Debbie Mandeville,4253920,23-08-2001,1,9,58,44,6,99,100
Peter Renfroe,3904423,07-08-2003,2,93,12,78,95,69,63,24,36,97,36,79,16,55,21,30
Sheldon Johnson,1187821,11-09-2005,2,29,20,80,21,79,83,63,16,83,92,71,92,9,23,69,25,69,24,98,22,59,82,15,47,48
Gary Gatewood,3890803,14-07-2002,2,77,2,64,69,10,69,54,18,60,95
Mark Deleon,8900048,31-07-2003,1,43,100,96,75,85,74,93
Dana Vasko,9031154,02-06-2001,1,28,47,61,1,27
Cesar Robinson,2770307,05-05-2003,1,98,63,0,88,67
Richard Shipley,2546577,22-11-2004,1,77,8,13,80,64,67,60,8,6,18,37,11,74,91,2,99,81
William Ibarra,2869407,17-06-2001,2,82,90,86,43,23,66,58,57,34,7
Earl Gibson,5735467,31-02-2004,1,56,20,77,37,81,10,41,84,18,25,36,87,65,87,50,43,5,43
Teresa Scully,2332956,18-08-2001,2,54,40,85,60,39,74,89,72,44,29,46,75,9,9,25,83,1,86
Margaret Stinchcomb,3637900,06-03-2004,2,20,63,77,64,0,56,6,61,56,73,68,60,10,13,30,42
Mark Bourque,8258963,06-05-2002,2,27,49,10,4,64,16,66,61,1,0,98,47,46,41,60,50,49
Mary Williams,1084527,07-11-2005,2,62,95,67,12,84
Shirley Stone,2662466,28-09-2004,2,25,73,25,47,83,35,55,55,44,19,27,10,78,7,15,88,87,0,80,93,35,75,28
Helen Feltner,4601048,18-10-2003,1,100,46,82,88,45,10,11,98,80,56,63,17,92,83,11,80,13,95,39
Joanne Duncan,8740077,05-11-2001,1,46,62,22,44,80,95,73,10,94,67,58,41,65,49,22,99,45,75,22,49,71,15,69
Marlyn Brown,3538411,27-11-2001,1,25,31,76,61,72,55,37,92,50,66,72,16,40,41,85,31,11,69,67,47,56
Tamika Ellis,2736465,25-10-2000,2,46,60,11,72,31,76,32,51,94,58,86,92,23,67,74,28,6,1,65,65,56,96,40
John Grimes,3226656,04-05-2001,2,23,43,24,62,50,88,22,2,11,97,67,85,84,60,58,24,24,26,91,90,18,76,51
Paul Stanley,9101919,27-06-2000,2,16,75,1,93,51,73,15,66,17,30,10,25,42,46,56,20,1,29,1,16,95,15,70
Dorothy Quincy,8986701,03-12-2001,1,73,83,26,87,41,55,2,89,14,19,19,78,80,65
Brittany Jim,2236780,11-06-2005,1,33,33,57,60,11,23,51,91,78,90,9,25,91,22,7,46,68,48,44,96,10
Candy Green,8212739,24-10-2000,1,71,33,63,45,6,19,6,95,71,26,67,77,39,21,2,89,28,84,32,62
Timothy Broderick,9621222,12-06-2001,2,60,0,44,57,7
Scott Bonneau,8407119,31-02-2002,2,57,74,56,59,12,31,78,17,54,50,84,22,71
Ricky Figueroa,8603220,04-05-2005,2,25,57,99,63,82,100,92,59,100,90,34,2,94,65,64,65,98,78,51,92,61
Lyle Picard,2056515,24-02-2003,1,86,91,76,79,31,65,18,59,38,40,10,92,75
Teresa Dennis,2621051,30-03-2002,1,57,86,13,80,82,9,90,17,72,28,53,93,13,4,93,100,32,3,15,98,91,85
Constance Johnson,5932115,11-06-2002,2,51,72,15,8,19,39,78,38,29,95,19
Mia Lagasse,9437201,16-06-2002,2,78,4,36,66,3
Gary Roundtree,5735280,02-07-2001,2,87,30,12,21,69,72,58,14,51,14,57,20,89,75,18,51
Victor Bates,2945978,30-04-2002,1,22,76,42,56,36,43,9,6,71,12,60,26,83,24,26,94
Pearl Ruff,2793127,12-11-2004,2,40,32,48,66,13,14,24,78,18,59
Carolyn Olmeda,3815207,27-01-2004,2,63,92,45,82,84,35,16,20,28,29,21,93,55,46,64,97,58,97,40,58,36,79,57,2,97
Carl Hyman,2795709,26-01-2000,2,3,23,63,32,7,96
Nancy Baker,5664732,03-02-2005,2,48,62,80,92,23,97,47,53,47,99,87,52,96,7,0,20,36,72,32
Nicholas Collins,3831234,23-09-2005,1,92,25,99,33,69,76,40,20,44,54,51,19
Beth Mcgee,5393118,19-06-2004,1,90,53,8,76,56,57,10,30,42,64
Thomas Scott,3277348,21-11-2003,1,50,91,76,61,58,72,38,23,43,84,37,9,100,38,99,84,33,22,66,99,62,16,57,51,57
Jeff Burnett,4775500,05-06-2000,2,66,85,92,1,57,38,72,79,25,74,85,84,16,34,63,29,17,87,64
Jerome Nygaard,2642310,08-10-2004,2,70,0,24,41,32,52,84,80,70,40,95,45,99,95,5,59,21,67,61,91,51,2
Kevin Davis,5136717,03-01-2000,2,84,4,63,1,85,46,60,46,32
John Clayton,8000947,07-03-2001,2,36,0,28,99,2,30,97,89,14,68,99,8,90,95
Dominga Hill,2663064,31-01-2000,2,13,23,79,64,98,21,9,7,66,59,6,20,26,80,93,87,45,3,27
Frances Ball,9277658,13-12-2000,1,73,52,44,3,35,86,77,14
Marion Hyde,5803619,18-04-2003,1,8,43,24,72,75,63,34,73,4,90,42,6,83,86,9,85,75,22
Timothy Otis,4177893,29-05-2004,1,45,46,30,64,47,19,44,40
Sandra Rhodes,2746183,10-12-2005,2,21,69,30,66,19
Timothy Geiger,7621123,27-09-2003,1,11,3,34,32,50,42
John Manzo,2423361,06-06-2001,2,6,75,93,70,59,7,94,61,69,66,65,48,81,28,20,42
George Jacquemin,2592859,28-08-2004,1,77,21,7,93,69,50,98,13,68,32,77,98,20,92,72,35,30
Christopher Patete,6312838,28-07-2002,2,82,89,53,55,98,76,90,16,7,47,62
Faye Keri,2052324,21-12-2000,1,96,54,24,21,0
Thomas Bennett,7922817,02-04-2001,1,63,33,97,57,80,44,88,79,55,86,23,31,98,56,2,86,37,24,63,78,72,14,47
Greg Woodyard,9633923,25-06-2005,1,60,69,20,96,58,88,85,65,6,58,90,70,64,35,37,18,75,99,99,28,90,70,37
Doris Braswell,8433907,20-04-2002,1,61,14,24,49,57,27,99,71,63,0,6,96,4,51,97,89,74,65,45,79,60,90
David Curtis,1689453,22-04-2004,1,74,22,24,92,87,58,3,64,64,14,98,28,5,42,21,67,27,28,77,82,83,82
Grace Studler,8073621,27-10-2003,2,46,20,22,52,38,87,65,42,62,60,19,54,27,1,20,8
Mildred Hall,5652040,09-10-2000,1,57,60,65,77,78,90,83,97,74,54,48,7,88,40,13
Raymond Tong,2052068,07-03-2005,1,90,46,51,37,17,85,55,66,58,66,54,84
David Cheshire,4440324,08-01-2004,1,89,30,83,94,63,12
Anna Johnson,5829294,29-10-2001,1,89,61,14,22,60,28,20,84,89,3,67,61,21,31,3,76,26
Amy Hill,4539769,09-08-2000,2,88,27,62,16,68,5,67,13,29,39,94,65,92
Christine Salisbury,5962731,06-04-2005,2,48,85,23,62,72,53,45,24,61,0,10,89,57,6,45,60,25,76,69,22,28
Kara Spencer,9573226,08-09-2003,1,70,45,36,67,19,99,29,13,28,55,32,46,19,25,31,58
Melissa Nolting,3018536,01-03-2005,2,92,71,11,85,92,72,94,74,16,94,56,40,50,17,55,89,56,6,25,12,35,61,7,41
James Collins,3400993,08-10-2004,1,50,72,84,1,7,54,24,52
Tiffany Leth,2045523,10-11-2002,2,31,98,95,4,66,38,23,14,71,25,90,68,79,47,12,8,90,97,42,0,90,67
Angela Smith,6495377,31-10-2003,2,50,93,72,29,100,8,66,40,98,40,87,71,68,10,79
Eduardo Jordan,6054915,20-08-2001,1,27,7,5,59,12,80,22,100,71,55,93,4,22,32,52,10,99,0,70
Nora Venema,5541806,16-05-2005,1,48,55,97,35,3,60,14,52,85,73,92,5,83
Helen Tremper,6759025,10-05-2004,1,60,33,36,48,88,24,70,91
Erin Keeler,6804420,16-08-2005,1,81,16,23,36,23,87,40,34,23,38,36,46,30,38,75,91,72,31,4,46,63
Marie Meachen,6685601,24-08-2001,1,62,61,93,9,78,60,99,18,93,81,90
Janice Bentley,4199701,19-12-2001,1,0,100,60,58,0,15,4,33,38,27,38,67,42,86,6,76,12
Judith Bonner,8144444,03-12-2004,2,44,89,64,57,89,69,16,87,47,70,95,24,22,33,10,10,97,19,17,16,23,95,47
Timothy Smith,8920437,05-06-2005,2,0,29,53,82,1,17,11,65,15,62,46,81
Gerardo Searchwell,1474746,26-05-2000,2,24,16,19,65,82,96,93,62,95,96,16,14,82,91,61
Betty Wells,1222346,17-05-2000,1,43,94,69,9,37,55,52,90,57,63,63,65,55,18,50,92,17,89,75
Flossie Rodriguez,8952138,07-10-2005,2,43,92,59,66,44,3,18,54,78,38,36
Tammy Koch,5078151,12-12-2005,1,29,75,37,55,34,27,76,13,80,7,65,49,55,80,46,82,41,35,12,82,28,80,78
Patricia Brown,7425563,25-10-2002,2,90,52,1,3,39
Rosa Carlton,1935821,18-03-2005,1,12,78,98,58,66,69,78,64,93,18,80,37,95,79,20
Ernest Sharpe,7848382,06-09-2004,2,98,70,74,62,38
Diana Goebel,8621154,13-01-2003,2,24,46,21,41,5,49,17,45,1,61,85,64,87,95,35
Donna Klos,4012764,14-04-2001,1,89,97,47,7,6,42,5,35,83,42,71,17,57,94,78,22,55,62,80,1,38,64,77,83
Mamie Vilain,3060513,02-03-2004,2,82,98,99,23,45,39,88,83,84,88,83,35,29,61,33,31,99,56,49,45,76
Rafael Perez,9106787,09-07-2001,1,36,32,3,7,90,69,7,90,95,57,99,63,30,56,60,79,94,82,68,32,15,20
Barbara Simoneavd,3582868,18-09-2001,1,71,26,23,22,47,84,81,74,26,14,33,43
Agnes Lee,1550391,28-09-2002,2,58,58,43,71,55,85,59,61,23,73,56,50
Sharon Nieves,6473255,29-11-2001,2,3,40,0,64,55,85,66,91,31,11,85,43,23,0,83,58,96,89,93,72,46,20,96,91
Will Chaney,7854841,14-04-2003,2,37,20,83,9,51,69,9,66
Timothy Cortez,5840479,09-12-2001,2,77,49,79,87,67,19,7,1,89,85,45,55,88,21
Jesse Bissell,4318180,21-07-2004,1,27,61,53,13,59,90,38
Todd Dobson,8705410,05-05-2001,2,25,35,45,36,57,64,22,36,80,100,65,26,82,91,49
Martin Vasquez,2347390,15-09-2004,1,57,81,72,17,97,35,63,81,97,17,93,27,14,90,40,77,60
Sara Siddoway,6376070,03-03-2004,2,41,27,75,14,63,55,77,16,70,65,94,90,51,30,32,80,17,32,50,52,20,61,36,14
Janie Bosch,4213107,24-11-2000,2,85,93,26,88,63,36,41,88,52,42,14,9,7,56,33,18,16,2,96,70,24,72,55,9
Craig Latimore,3395736,03-03-2005,1,69,96,28,64,72,64,60,63,34,22,78,61,28,12,51,13,44,54,0,67
Jon Steinberger,9817720,12-05-2000,2,18,90,89,74,31,86,37,80,6,21,57,46,65,100,1,44,70,52,91,53
David Young,1441933,24-11-2000,1,64,82,27,21,25,65,25,52,85,2,21,8,35,73,65,2,92
Ashley Ward,9874063,23-06-2002,1,96,60,39,7,48,62,60,87,8,20,33,70,49,18,53,99,4,10,82,41,23,56,63,96
Justin Dehart,9552987,14-07-2005,1,19,96,47,4,60,91,4,77,96,53,98,35,50,16
Edmund Devoe,4952365,11-09-2002,2,5,92,87,61,45,14,62
Elizabeth Marquez,3687049,28-11-2000,1,1,39,10,52,98,62,91,87,61,30,86,64,73,85,70,74,83,44,86
Monique Freidman,1886626,27-11-2000,2,8,53,29,74,2,18,27,57,12,57,61,99,25,42,55,2,69,93
Tessa Wyatt,6642792,22-09-2005,2,22,71,84,57,74,47,61,27,13,53,37,12,28,64,1,44,11,43,23,32,25
Lyle Cody,6399622,18-03-2004,2,54,11,60,5,79,75,41,10,75,32,80,78
David Lillis,3034604,03-01-2005,1,59,51,79,74,68,11,11,7,40,22,14,14,43,10,88,26,4,27,63
Peggie Granado,1569745,08-02-2004,2,51,5,11,61,32,17,77,5,5,51,13,57
John Davila,9130448,18-04-2002,2,54,9,44,15,11,50,47,64,66,7,56,82,51,75,8,50,21,6,35,6,38,76,38,36,85
Veronica Prater,5163023,07-04-2000,2,80,74,25,52,84,76,81,96,20
Joseph Duggan,1441803,26-01-2003,2,41,44,56,49,60,10,17,14,0,90,71,18,21,99,66,70,50,83,29,71,91,20
Frances Guinane,1163404,17-12-2001,2,20,73,70,5,36,79,50,4,61,23,41,45,33,28,58,25,17,84,38
Debbie Jones,6447945,26-08-2005,2,92,21,6,0,67,11,58,66,82,99,51,14,20,73,48,33,24,36,3,15,46,55,56,24
Willie Franks,5029767,17-12-2003,1,54,63,46,69,70,45,73,49,25,11,34,22,1,21,90,22,58,63,89,56
Sara Mcraney,9343132,30-11-2001,1,39,94,58,98,50,7,90,69,81,92,92,49,95,60,18
Thomas Parker,8322240,17-03-2004,1,24,90,60,91,88,61,39,8,95,65,46,63,92,45
Mitzi Suarez,9588710,19-03-2005,1,79,21,51,95,27,39,90,94,14,47,56,71,80,4,64
Lucille Knight,3317014,30-08-2005,2,25,94,39,28,1,34,45,27,52,16,29,79,75,41,11
Thomas Patterson,6500180,29-09-2004,1,13,52,82,92,77,92,77,13,73,18,69,38,39
Juanita Holm,1112222,01-04-2001,2,46,25,40,47,13,93,57
Vivian Trippel,7633619,31-09-2005,2,5,27,59,46,91,8,26,25,40,14,34,55
Ray Scott,8684616,25-06-2005,2,30,47,4,75,28,39,38,66,72
Johnnie Pond,1222450,02-09-2001,1,39,26,39,63,95
Heidi Varnado,9114447,03-08-2002,2,81,92,92,91,64,1,96,81,60,100,91,41,9,65,80,20,49,76
John Bernal,6171338,12-03-2003,1,75,58,17,17,98,5,11,67,13,70,17,5,62,61
Thomas Bastian,1018686,02-06-2003,2,60,33,63,58,85
Franklin Lake,1925649,04-06-2002,2,33,74,100,57,18,46,85,95,3,77,26,46,64,54,29,71,65,65
Joel Schwenk,7745974,28-10-2001,2,54,77,50,81,72,63,74,56,90,66,64,33,17,78,77,62,33,28,61,4,48,91
Richard Pfeiffer,9404751,09-10-2001,2,67,100,49,50,83,52,87,30,16,83,93,31,28,32,5,82,19,85,28,1
Heather Ross,6424095,04-09-2000,1,91,67,20,42,99,82,37,75,13,3,45,17,2,75,26,59
Diana Davis,3349350,20-02-2003,2,61,47,13,11,45,88,24,33,52,99,28,32,41,6,69,29,17,46,29,2,49,29
Alethia Hinton,8386859,17-06-2002,1,95,83,69,0,94,44,84,73,19,40,32,98,82,56,24,44,82,93,23,73,28,71,22,35,37
Sara Emerson,1808677,21-04-2003,1,36,73,46,60,29,48,37
Debra Burns,6516789,29-07-2000,1,64,9,34,4,49,12,0,80,82,49,43,56,15,44,80,81,87,0,17,10
Jacqueline Bernal,7058978,01-12-2002,2,99,46,15,83,69,92,12
Miranda Peden,1453013,08-12-2004,1,49,86,49,64,100,75,60,100,6,35,93,71,47,39,38,65
Eugene Blevins,2641602,09-11-2002,1,23,97,9,35,97,70,74,51
John Kane,7070551,27-11-2003,2,83,38,45,99,64,18,52,7,97,40,73,35,68,79,38,0,66,30,91,41,50,22,96
Marco Dyer,4857517,29-09-2001,1,98,98,81,25,54,24,47,32,54,7,54,95,9,9,52,26,88,83,100,66,22
Whitney Raley,6279616,20-04-2002,1,63,11,9,13,50,11,66,61,14,61,1,52
Duane Mcleland,1468749,24-08-2001,2,10,52,47,86,29,78,72,53
Jeffrey Everett,5217385,14-06-2005,2,23,8,66,20,55,82,39,94,55,66,52,6,22,18,83,64,12,1,17,24,45,62,87
Jerry Klima,3781395,06-10-2001,2,97,28,75,21,74,4,45,40,53,6,91,41
Anna Dunn,8017473,22-11-2000,1,27,99,55,93,94,42,84,85,74,96,40,88,59,71,11,96
Louis Perez,2647972,30-09-2003,1,64,67,44,81,15,69,74,50,77,1,6,41,13,18,68,64,75,11,51,16,92,18,1
Billy Burton,1439170,17-01-2001,2,100,34,75,3,32,66,27,30,23,66,61,45,64,81
Arnold Matheny,2196100,24-10-2003,2,66,40,43,35,41,28,0
Maria Carter,7826542,30-01-2002,1,28,97,77,79,83
Ronald Madison,2669940,26-09-2004,1,45,27,71,31,30,80,54,5,8,75,20,29,44,73
Elliot Bogan,7007393,25-03-2002,2,98,82,72,63,67,37,88,26,54,0,55,85,97,87,83,30,74
Keshia Albee,5979321,20-11-2004,2,25,40,58,61,37,76,35
Jimmy Whittier,1962929,08-11-2001,2,12,35,4,0,60,14,5,78,96,34,47,83
Jane Gay,7783083,04-08-2004,2,93,49,98,69,77,94,12,65,14,9,72,27,70,50,30,52,87,41
Douglas Mcmanemy,6274056,21-02-2002,2,97,18,92,2,93,98,83,17,41,91,79,5,24,82,13,71,41,22,78,42,60,69
Tommie White,4099024,17-04-2005,1,34,97,66,59,68,20,45,74,92,92,99,85,22,26,37,73,48
Carol Walker,6656057,25-12-2003,2,97,12,2,46,20,99,48,63,16,83,22,80,75,47,44,86,59,94,36,80,28
Wanda Bryant,3766606,17-03-2005,1,85,68,46,72,86,56,31,91,82,21,7,55,81,71,65,19
Felix Pelaez,9175928,27-02-2002,1,96,6,33,43,2,76,94,58,62,59,95,23,96,10,6,64,12,1,17,22,34
Diana Waters,8490478,16-06-2005,1,36,10,51,8,94,43,52,12,57,1,1,68,95,56,4,29,7,16,95,86,23,62
Victor Alston,7344585,22-08-2005,1,41,3,60,86,41,99,53,74
Allen Lairmore,1494830,16-03-2000,1,78,20,85,54,52,69,9,32,8,30,33,65,60,100
Mabel Coleman,8593899,28-10-2000,2,21,51,33,92,27,100,7,33
James Milar,1384831,21-04-2000,1,21,39,85,89,41,36,61,63,92,58,64,14,35,88,77
Taylor Fosberg,4819476,12-04-2004,1,91,86,38,29,64,61,4,28,72,62,37,83,76,25,42,81,5,86,37
Fern Hoover,4552452,19-11-2003,1,32,58,91,70,3,83,91,3,61
Jean Larson,9853416,08-11-2002,2,32,80,73,59,94,25,42,64,92,24,17,99,9,9,21,26,23,51
Julie Shaw,4919174,15-07-2005,1,21,60,41,0,60,9,73,40,65,90,42,34,95,95,22
Karen London,6942957,10-12-2005,2,55,78,75,39,2,58,32,30,8,76
Samuel Jackson,5294198,13-04-2005,1,78,38,2,18,69,25,11,14,16,78,74,71,31,68,91,80,55,45,13,55,24,67,79,80,6
Keith Crawford,2394905,01-04-2002,1,40,27,50,7,78,12,0,49,1
Grace Nickl,2090377,21-06-2000,2,43,86,76,42,13,47,25,17,47,23,23,28,57,80,81,12,65,53
Marilyn Kelley,5850867,24-04-2000,1,38,1,34,42,7,86,3,28,52,0,50,24,19,6,40,30,98,2,86,60,89,36
Nam Angelilli,9131248,19-01-2005,2,17,66,73,36,96,31,15,24,55,35,65,94,95,81
Jay Zuniga,6303140,17-01-2001,1,57,35,61,48,47
James Byington,2199382,05-02-2000,2,5,23,95,74,52,49,80,90,0,56,37,99,53,22,9,61,78,89,72,26,11
Hubert Mueller,8521252,23-01-2000,2,12,76,37,85,23,51,82,61,63,17,60,100,92,51,54,21,86,8
George Haugen,1873677,16-01-2002,1,29,7,1,10,70,18,94,54,98,9,77,16,17,68,31,41,57,47
Aaron Friel,6971073,28-01-2002,2,96,100,81,46,89,44,72,69,74,87,1,92,21,63,40
Marion Brookshire,9133345,07-12-2005,1,58,5,90,32,85,20,22,85,47,73,56,45,93,48,50,78,65,27,76,23
John Lee,7120407,05-07-2000,1,17,63,14,4,2
Mark Brown,4457538,16-01-2003,1,15,49,43,72,81,78,32,58,13,44,38,3,68,49,43,14,2,59
Phillip Maples,7765171,06-01-2004,2,80,24,59,99,51,62,68,31,76,31,81,93,4,97,54,69,84,25,1,85,33,85,59,49,7
Thomas Hubbard,4146804,06-01-2005,1,62,63,0,33,64,5,32
